Transaction ID,Customer ID,Transaction Date,Product Category,Price,Quantity,Payment Method,Shipping Status,Customer Rating
20e8d0a0-1079-4106-b902-89f5d5dfe378,5c64324f-f308-4834-a4ca-061b40fdda36,2024-03-23,Sports,328.21,2.0,Credit Card,Shipped,5.0
dd8a9b79-e95b-43d1-bc5e-d1f1431412d1,549ed781-e8df-4510-9531-3cc923b8963b,2024-02-02,Electronics,436.94,2.0,Credit Card,Shipped,3.0
d11c2c08-3ffa-4fef-85e0-cfc7b9abcb79,b3ed3504-96ad-4a0c-9de6-d901546ea1d3,2024-02-14,Sports,354.88,5.0,Crypto,Delivered,3.0
0fb55d65-3e27-4be3-aa84-65b39ef1a0e3,dfd77218-bd91-46b9-bfc4-fbffa91a1786,2024-07-27,Clothing,232.27,4.0,Credit Card,Shipped,1.0
7a23175f-3e3e-46f7-aeca-cea0acb88fba,b4bbbb51-22e3-4e5c-a780-16cbf70ebdeb,2023-06-11,Electronics,409.49,2.0,PayPal,Shipped,5.0
2348dab4-d072-4db8-80d7-c772eb9ee97b,a3353876-bfc9-4a5d-a9c3-42d48a41afcc,2023-12-13,Home & Kitchen,127.84,2.0,Debit Card,Shipped,5.0
c1e3afe8-80f7-4c99-8e45-fccaa4b663a3,b89ae7da-5c23-4c5c-850a-29920b7829fd,2023-09-29,Sports,336.02,2.0,Credit Card,Pending,5.0
41251326-cfbb-4c6a-965e-9838b2e0a798,7d325a2c-57c8-4c7b-b575-3610973bb8b5,2024-12-09,Electronics,160.09,4.0,Debit Card,Pending,3.0
4af814c1-f043-4716-8508-6fe2042bc2b2,39b133ab-8123-416d-830e-7a50d28b48e7,2024-04-09,Sports,111.53,5.0,PayPal,Delivered,4.0
d0536470-7b17-4d19-9a4a-0a3dba5e4043,365d2478-5aa9-4b83-92de-d46e63a66321,2023-06-04,Home & Kitchen,44.76,4.0,Credit Card,Pending,1.0
6d12e0ea-06f3-419e-b45c-11abc7b75e27,ffa3766a-900f-45a4-8eb7-7a5f519edafa,2024-08-13,Clothing,21.88,5.0,PayPal,Delivered,3.0
2eefa084-dc3c-4794-b718-144670786f8a,b009303f-5fc7-4e2e-a945-5fb4ad4e799e,2023-03-30,Home & Kitchen,300.83,5.0,Debit Card,Pending,3.0
8f29ce44-e70d-4d8b-8298-f22b925a162d,ab32ddde-e33e-4b77-814a-8954576b811f,2024-10-28,Clothing,245.85,4.0,Credit Card,Shipped,1.0
4705f546-ae35-4e6d-8e7d-1be47ee94212,34dd9f4a-e68b-4c44-9c45-294603ba9e92,2024-09-07,Clothing,357.09,5.0,PayPal,Shipped,3.0
01ec825b-1193-4b43-b703-93c1d2a570c3,b910ce8e-b319-4ccb-9bc9-495ebbfed27d,2023-05-06,Home & Kitchen,27.36,3.0,Credit Card,Pending,2.0
cb43c9de-aa3d-4b3d-b538-17fb203a3304,6c914395-89ae-42f1-87bc-3a42ffabc1b8,2024-03-26,Electronics,377.74,2.0,Debit Card,Delivered,4.0
a873e947-09a9-46c9-9ad7-4bad6d09e340,fb20a474-e495-4d71-9266-2580f02f125e,2023-02-25,Home & Kitchen,23.11,1.0,Debit Card,Pending,3.0
a920413e-b7e5-4509-b8de-5d68c19c6a4d,8ff87396-b214-4c30-b5a0-134d31a306dc,2023-03-27,Books,220.13,2.0,PayPal,Delivered,1.0
bd913a2f-bff4-4603-8e2f-b7af188dc4c5,0df99f21-6ef7-4d05-9c9c-b585ac38cd2c,2024-12-18,Clothing,273.1,3.0,Crypto,Shipped,3.0
baa4fae3-42ff-4edb-9cf4-ec72e86a166b,217b4693-ac1b-4c8e-9884-ca5db216758d,2024-10-13,Clothing,11.47,2.0,Credit Card,Pending,3.0
d96d5076-e118-4915-8fe8-b0649ab992ae,3e2bd471-1585-4fb1-a3cf-384cf75cf360,2023-02-22,Books,212.39,3.0,Crypto,Pending,4.0
ff379fa3-82b2-448b-bcea-105574b4f3f3,14f350e4-3111-4445-82e2-da34f99786aa,2024-10-10,Electronics,254.56300914739387,3.0,Gift Card,Pending,3.0
ad05d889-eac8-4316-a0bc-8a6992a51bf5,6d03dad7-5043-4ccb-b14b-71d80e685e63,2024-09-12,Sports,477.89,1.0,Credit Card,Shipped,1.0
a10a8392-d222-4b6b-bb78-54907522d3b9,1c94b778-090f-4b7d-ba30-6bf93e0b59f4,2024-08-21,Clothing,392.31,1.0,Debit Card,Cancelled,5.0
9d0b9255-6c24-42cb-9782-15eb9facf32d,5b3273b0-466b-4af9-a968-c6560f8d64bd,2024-01-10,Books,460.29,4.0,PayPal,Shipped,3.0
2ff26988-df2d-4573-8252-51ca66363345,709349a9-8307-4065-9478-9a812f4125ed,2024-02-25,Electronics,42.83,1.0,Gift Card,Delivered,4.0
6700dc86-0a98-4ee8-b38d-8fbd1f2b8cc7,74f15086-f517-41a5-959a-80d424c0917c,2023-10-17,Clothing,173.1,1.0,Crypto,Shipped,4.0
d7c32b9b-83e7-4a83-9420-a0aa0a09741c,1654a67d-624a-4f6f-9142-66b582edb27e,2024-04-22,Sports,254.71072557818434,2.0,Debit Card,Delivered,4.0
e982ed65-e6f6-4760-b2dc-15d7a803557c,b165e5a6-c0f5-49d2-8942-37ac191a2cbf,2023-08-29,Clothing,254.85844200897483,1.0,Gift Card,Pending,3.0
aa357519-2fc8-4385-81eb-2c2389fd2712,c9c7e849-23f7-4f28-950e-d229279187bf,2024-01-01,Sports,216.73,3.0,Gift Card,Shipped,4.0
55b0c709-f9f4-4f47-a0f9-bf854f4bf479,5598724c-f7f8-4d5f-aae2-d6f76ecd32a9,2024-05-02,Books,162.89,5.0,Crypto,Shipped,3.0
c5d96378-bdcc-4edd-8d7d-8ed3b93bbabd,5e76aa40-1b04-49e7-8aa6-2561fa4186fd,2023-12-03,Clothing,254.56300914739387,3.0,Crypto,Shipped,5.0
fad59264-affb-4a67-abd0-62b4c2e5c757,cc485a77-7f29-44b9-95d7-7662abb854bb,2024-06-16,Electronics,159.89,5.0,Gift Card,Shipped,2.0
7b4731fe-3ff1-4151-b292-e933fe12e89c,3ca586d2-f671-43de-b687-93666e95539a,2023-06-01,Electronics,396.25,3.0,Debit Card,Pending,2.0
ef5126c2-0c58-4c87-a146-eacce9cdaf12,9678677e-4d84-4cca-b60e-f37ef335f5d0,2024-01-17,Electronics,362.88,1.0,Crypto,Pending,1.0
762d9106-1cb6-4591-8f9e-a02835f0a06d,9336e7f7-2687-44d8-812f-81cb19996058,2023-11-25,Electronics,55.86,2.0,Gift Card,Shipped,1.0
bf12ce67-3f82-4fdc-ae0f-8fa54267356f,00dd5cd2-4b0b-46a4-95b1-e7b9eaf02d71,2023-04-15,Books,258.58,2.0,Crypto,Shipped,1.0
3dd8dfbf-8f11-440b-8ca2-ddf6ccd40647,7e257530-e38f-4ca0-9897-f63efe71d2dc,2024-09-20,Clothing,364.06,5.0,Debit Card,Delivered,3.0
db52a071-65a0-4bca-9139-5b121ac0e396,1883d417-b325-4020-9a14-ba17f0e0e4e1,2023-07-05,Clothing,23.95,3.0,PayPal,Cancelled,3.0
e30885e4-9328-4566-9205-4b7df35a5060,861b4298-a1e7-4bce-b1d8-f7e72e1b2b87,2024-12-16,Books,426.91,4.0,Debit Card,Pending,3.0
52c6ff5e-c452-490d-a7bd-3a5e9f13d33e,3074b8f3-a798-4d83-9967-96ffa5875bdf,2024-10-06,Books,154.41,3.0,PayPal,Shipped,1.0
b831f6a8-3e42-45b6-88ba-86090dcffa48,33674b8f-69c3-4926-baa7-cb437688b606,2023-11-11,Home & Kitchen,198.48,2.0,Credit Card,Cancelled,5.0
5c4ca43a-9ee9-41bc-9c07-52144cdf7bc6,b18a5138-50dd-4b39-866f-e8bf72b7ab7f,2023-05-27,Clothing,110.83,3.0,Gift Card,Shipped,2.0
299ebcfa-34b7-47eb-ac0d-33d634f6753e,ada4248b-1a76-4a00-8b9a-4572f69a4942,2024-05-21,Electronics,404.11,3.0,PayPal,Pending,1.0
4596f4e5-f252-4382-8f21-a6cb64500ba1,37beea47-d27d-4bc4-9f41-53f744139c54,2025-01-17,Books,254.85844200897483,1.0,Gift Card,Shipped,2.0
f75005c5-734d-47f3-83ea-319298d64f5f,0347f193-ee3b-45cc-b189-4cc5db954914,2023-11-13,Home & Kitchen,254.4152927166034,4.0,Crypto,Shipped,3.0
5a690dce-0496-4cf9-88aa-7090ce8024aa,dcf31b82-cb50-4d3e-ab13-1f1484abd0db,2024-08-19,Sports,64.02,4.0,Credit Card,Delivered,4.0
b265709a-e50a-49d8-95b0-2499b319d6d1,7574acae-5246-46e5-86e1-c3305a5f24f3,2023-11-15,Home & Kitchen,146.0,2.0,Crypto,Pending,5.0
b8d0f138-91e3-44b9-8a87-de190d4fe1bb,f87d7832-3e99-4ff6-8500-8cad357adc42,2024-02-14,Books,310.5,3.0,PayPal,Pending,3.0
dc625db9-ea0b-4f2a-98cc-5e5eace44d15,4977f02b-a76d-4581-b92a-b59a455e88ae,2023-03-17,Books,429.5,5.0,Credit Card,Pending,5.0
4a6c4927-b705-4184-aaa7-bf5e293f98f8,c41a25b8-b7d3-4710-946c-7064d1069e92,2023-07-09,Sports,370.81,1.0,Debit Card,Pending,3.0
fe2a71b9-a566-4c9d-ba37-1584748d0dfc,8e5476b2-eff8-4f64-9015-0ef07c59a5ab,2024-04-21,Sports,136.7,4.0,Debit Card,Pending,2.0
f6d2de59-0a22-46cd-b080-ebbf71fa361e,8faa3300-abb2-4892-90c1-a68ce9a6b6b6,2023-10-10,Clothing,253.89,1.0,Crypto,Shipped,2.0
91d32868-05c9-4e13-b992-30709ca3b039,b028864a-2754-45b7-b486-388986988e75,2024-02-21,Sports,376.49,3.0,PayPal,Delivered,1.0
c6986303-f7cc-4248-af9f-2701d5c53278,01e8c2f5-4b29-49c5-9dbc-3693ef784a44,2024-08-31,Home & Kitchen,158.41,5.0,Crypto,Pending,4.0
58832a19-050d-4155-97ff-9f3a665ef6ac,46a316a8-f051-4806-924e-1e3ec32261a8,2024-01-13,Books,139.0,2.0,Debit Card,Delivered,3.0
027a89ab-14c1-461e-b310-6340bd67c1d0,cede5268-55dd-4f4b-bd6f-666e50284879,2024-08-09,Sports,144.52,3.0,PayPal,Shipped,3.0
da7f1b13-df12-478a-9419-4b744aabec82,3892db3e-5829-440d-a26b-ce7d4e2bb2c1,2023-10-23,Clothing,113.12,1.0,Crypto,Shipped,3.0
c00b21f2-f2ee-44ea-a00a-0738324da100,93d01d30-c14e-48cc-85b1-2f6ca8e5e716,2024-10-14,Clothing,324.51,3.0,Crypto,Delivered,1.0
bf68080b-496a-4b43-aadd-a60178494a9d,67acdb35-438b-48e1-95fc-27e4f079102a,2024-12-13,Clothing,483.18,2.0,PayPal,Shipped,5.0
ad0e886c-78f6-4024-a41c-4fb60ec76919,2b2efaff-a085-4f10-a0a1-42004ea255a1,2024-11-07,Sports,282.03,2.0,Credit Card,Shipped,3.0
3807a082-76e6-4a4a-8e55-843321a47ca2,c90e6d72-4be4-42f0-8db5-45a0bfde32b8,2023-09-17,Home & Kitchen,453.61,3.0,Gift Card,Shipped,3.0
d1dc9b0a-0f1a-4e52-8218-30d0c5df380c,c9954024-87dd-4190-ac3c-5d71c7a2d30e,2023-04-08,Electronics,342.1,4.0,Crypto,Pending,1.0
dec11803-1984-4263-b828-2cbb1c6239fc,743af2f6-92bb-4413-97f5-4ebdef924bff,2024-11-28,Clothing,35.65,2.0,Debit Card,Delivered,3.0
7067db62-377e-4e05-bacc-0d5f6ac56b03,7bf7e820-5a72-4178-8e67-78b3ce068f26,2025-01-12,Home & Kitchen,245.84,4.0,Crypto,Shipped,5.0
8a67d4ad-7d54-4f4b-b836-24b1e4220ae0,920a4841-f156-4bb8-9580-9dd1106b75c3,2023-06-27,Clothing,473.01,2.0,Crypto,Pending,3.0
408e1c41-9ef2-4614-93bb-b18fa82e35dc,123322d3-ae8d-4504-94c5-a31e87645a62,2023-07-24,Books,245.97,4.0,Credit Card,Pending,3.0
f4785fbf-bc61-4dce-97e2-8be342b1ce52,ab878f0c-fdc5-43e2-a0cf-abd6fc9df602,2023-08-25,Books,254.26757628581294,5.0,Debit Card,Shipped,2.0
d2cfef6f-9591-4279-9413-e45a6c175161,9086109b-f083-43d1-a281-91fc7d7b0b2d,2025-01-03,Sports,322.95,4.0,Credit Card,Pending,3.0
fac89e8a-637b-440c-9b93-f40c157848ab,d150db2a-5b76-4209-b206-e8fc9dea0cb8,2024-06-22,Clothing,89.84,4.0,Debit Card,Pending,3.0
215e9e88-6e5d-4d65-8958-4cf71a61546b,a6c89db7-9710-4934-9bb2-3ef490a245d9,2023-06-19,Sports,368.73,1.0,Debit Card,Shipped,2.0
cf3190de-8dc2-46c6-bc94-32eab8ab2df2,777b5dfb-4f15-46c4-ba1b-cb35bf2c4fa3,2023-09-06,Sports,443.67,1.0,Credit Card,Pending,4.0
56846d82-a599-4847-91fc-8ea3f32b446e,f4e3d5f0-56a0-46a7-a9df-f5d1aa6df4fe,2023-06-21,Electronics,286.04,1.0,Debit Card,Pending,5.0
eccee75d-326f-4ff2-bcf3-d956a0a9ad9a,965ee59e-f2fe-4512-b8a9-5112ff046d21,2024-10-28,Sports,286.12,2.0,PayPal,Delivered,1.0
fcfa8d1c-4907-4374-9fc2-eeab41e72c40,5e08e842-6f4f-438d-a80a-456648fa8734,2024-10-12,Clothing,379.07,2.0,Debit Card,Delivered,2.0
5f9f2f53-4f5d-4c9b-ae3e-7147cf378f67,74bd1474-200d-4326-80be-7b82168c39d3,2024-06-26,Sports,8.89,1.0,PayPal,Pending,1.0
041427a9-33a8-4aac-915a-03d3c326d1dd,a1e50027-5b3c-4536-b8fb-cd049c0ab4f6,2024-10-10,Home & Kitchen,390.33,5.0,Credit Card,Cancelled,1.0
14941025-7664-40ec-a871-92b3ef4a7a35,f1adef51-c6fa-4482-badf-5e570b12a54f,2023-08-13,Clothing,412.87,1.0,Gift Card,Pending,3.0
b259a4fc-ae7b-4f00-bc70-f7b5d5e9afa3,4ac3bffc-d3a4-4093-933f-be09a991557b,2024-12-07,Home & Kitchen,174.09,4.0,Debit Card,Shipped,1.0
265c397a-64f9-471b-b680-d23de2dbce43,01a85d43-4b42-4473-82ab-d892c98f540a,2024-02-29,Sports,415.67,4.0,Debit Card,Shipped,2.0
f4961461-dd1b-45a8-abbb-b7a2b2e4391e,702cfef3-d63c-46fa-b94f-97214d2b517f,2023-10-29,Home & Kitchen,187.94,2.0,PayPal,Pending,3.0
09ac75b9-4df2-4326-bf99-07a748258f2c,24fdcbd0-6217-413f-8c5c-f55e8b5d42bf,2024-09-23,Clothing,285.65,3.0,Credit Card,Delivered,3.0
9e902689-74e1-49d8-a42c-2dca84e7cf2e,ffa5487b-1d3a-467b-963e-6485597ae0d1,2025-01-07,Electronics,130.65,5.0,Credit Card,Pending,3.0
aa4bbca6-1d84-46b2-93e7-b06e19c4cbb1,9c19a779-6a1b-4027-992c-26809d12f5cf,2023-10-28,Sports,140.4,2.0,Credit Card,Shipped,2.0
9a54161d-80df-4533-87a8-983b38467a78,c071d1e4-5d85-48bc-a5c9-c1baa519f03b,2024-03-22,Clothing,235.04,3.0,PayPal,Shipped,5.0
07d3f832-484c-4037-90c1-e62aafd76f5a,3dfaa6b4-746e-418f-a5f6-5896794f79c2,2023-06-01,Books,438.99,5.0,Debit Card,Delivered,2.0
24b50cb5-43b5-43fd-b0a5-5ca1ce0e4f96,bdb76a36-c731-4a07-b5cd-288c84f7c0d1,2024-05-12,Books,313.48,5.0,Debit Card,Pending,3.0
9b7b6b79-731f-4d50-8a9e-b4b3d685481c,0c2571f3-5c27-454b-a8ae-ca486eba79f9,2024-05-06,Clothing,293.34,1.0,Credit Card,Pending,4.0
ed01c989-498b-4be8-acd3-49e489b5aa4b,b7a8c89c-bef1-497a-ae1d-c0aa1ea0aeb2,2023-08-22,Home & Kitchen,139.27,2.0,Debit Card,Cancelled,4.0
db082baf-96ab-4467-9ae0-e3fb1049626a,99a2d11d-9482-4d35-a91c-24c547d30340,2024-01-18,Electronics,235.59,1.0,Gift Card,Shipped,3.0
a7d1384b-12ff-47cf-9171-584ab424f14e,73adb6ac-2ff8-4794-838a-2ed7e9ea8a48,2024-05-07,Home & Kitchen,18.84,3.0,Debit Card,Shipped,5.0
cc84366d-7ec2-4f69-ab9e-ea991aa205e3,ba46b2bf-e7dc-4a35-b9dc-75ff441684c4,2024-04-07,Electronics,339.37,3.0,Crypto,Delivered,3.0
aca60135-0ef9-4473-886c-39ef2835e6ce,0607e440-ccb1-4809-8b6b-6a0c6710b73a,2025-02-13,Books,288.14,3.0,PayPal,Delivered,4.0
6d6f7529-34c1-4e31-8b2d-2bf3eb5fca03,269bbaf0-1135-4b2f-91c5-ff1639d37f69,2023-06-03,Sports,254.4152927166034,4.0,Debit Card,Delivered,5.0
f5760aba-3c3f-42d1-bc99-fa1e7142b59d,7f91bb66-8e0d-4f6f-a11c-2e3fbfcf7bdd,2023-04-07,Clothing,187.71,1.0,Credit Card,Delivered,3.0
a0159d06-09ea-42ac-af94-a150664f3d2b,eae12290-7fde-401c-b1cc-c596ae64213c,2024-03-11,Home & Kitchen,154.54,3.0,PayPal,Shipped,5.0
b51a7878-3e36-4d81-ac9c-731cfa675546,91acd74d-4d6a-425d-b9f5-ca5db4aefaf4,2024-08-15,Electronics,18.59,4.0,Credit Card,Shipped,4.0
ff89cdf9-96a6-4476-84f0-c873dc49435f,353ac009-dfc2-4a9f-9b11-01058d19b291,2023-05-04,Clothing,262.53,5.0,Credit Card,Shipped,5.0
bdf5d46b-9bee-4071-9d4c-1072ad4f6a5d,4a60077a-fefe-418f-b1d0-aa4062495a0e,2024-06-11,Clothing,448.41,4.0,Debit Card,Shipped,5.0
eb864545-e322-428f-9bf8-ad8c84df0873,fc662bdf-013a-4168-89d8-dd1634f5b7fe,2023-04-23,Home & Kitchen,406.31,4.0,PayPal,Delivered,3.0
4215389f-4a37-4a11-acec-3073c8393d0d,a2d5d897-f18a-40e4-b3ec-4d804c51a208,2024-11-01,Clothing,13.34,2.0,Credit Card,Pending,2.0
527b18c9-5760-45a2-b7cd-9d803f99e526,d972cf48-52cc-4ffc-9ceb-3df79efdf6ee,2024-12-17,Books,167.81,1.0,Gift Card,Delivered,5.0
6e63a886-4e24-4ff7-bdd1-4767b97d7340,c1a449f2-fa71-4036-8071-040d399bfb88,2023-04-20,Home & Kitchen,254.4152927166034,4.0,Debit Card,Pending,1.0
4fe3075f-01f7-4fb4-a350-a22e5919df62,234afc89-9895-4543-b69f-7508870c26c1,2023-12-18,Home & Kitchen,277.65,4.0,Gift Card,Pending,2.0
9a76491e-7964-46da-b278-22b2fb74a6d6,6d6f4611-97e2-4a79-bb14-dde57190df80,2024-12-26,Sports,393.76,3.0,Debit Card,Delivered,3.0
b351deec-8273-40c9-b848-8ac00878178b,e0df7126-e2ee-47dc-8438-0863e0a815b0,2024-02-04,Sports,209.76,4.0,Crypto,Cancelled,4.0
ce103158-55fe-489f-894c-84cd5d02adb3,3d0ccc75-7d59-4fe2-8eec-e08014d5cb2f,2023-07-20,Books,279.47,5.0,Crypto,Shipped,1.0
38af8b1f-e88f-4a87-95d8-b80db8772e6b,5952623c-dcc7-4540-872c-028a0fff3718,2023-07-05,Books,318.02,4.0,Gift Card,Shipped,5.0
9e1173e2-5949-4ef4-a8b2-84cfe7bb90af,8e93425c-4a58-4ece-8959-613ac7a08184,2023-10-08,Electronics,43.0,4.0,Credit Card,Cancelled,4.0
069b41ff-61fb-4ef2-b3a1-f3020515bc5f,1ed55fd6-d389-49f9-a489-56265e185ac3,2024-01-29,Books,36.08,4.0,Gift Card,Pending,5.0
6e341bd3-dd53-4069-a71c-16e82c64e08f,d7ecd201-69aa-48bf-8a4c-8dad39c545f9,2024-09-05,Electronics,375.35,3.0,Debit Card,Pending,5.0
537b8671-5bf7-4bd7-bd9c-a66ffce15307,3fe1b130-cbed-410f-a91f-a8caa4c58c44,2024-07-29,Clothing,224.69,4.0,Debit Card,Shipped,2.0
8564a1a9-2f44-4eea-9eab-473c0ea6aa18,1cb62c23-c22a-4c4c-9df0-7edb491d01ff,2024-10-29,Home & Kitchen,45.33,2.0,PayPal,Pending,4.0
b3d978ff-7b00-4466-8da9-e1c12825e91f,179ba473-1ea4-4cf3-8abe-bda9cf5004bb,2024-08-25,Books,22.98,1.0,Crypto,Delivered,5.0
0ca170ff-4f60-4d77-b26e-f5981c50012c,15a27be1-bee3-491e-a87c-5cb52127314b,2024-07-20,Home & Kitchen,376.22,5.0,Credit Card,Delivered,2.0
766e97b6-2279-4a59-9cbb-b92ffc50ffe7,b8f358fa-d1e8-416d-a504-81f39d6e6b35,2024-02-02,Electronics,254.26757628581294,5.0,Gift Card,Delivered,1.0
79415061-5da4-4531-985f-5ac48dfabe5d,985aba4d-73f6-46b2-b217-7fbc1327d626,2023-08-17,Home & Kitchen,355.02,2.0,Gift Card,Shipped,2.0
280f9fbc-2a1b-49fc-ae2c-8df84a97400c,14609b7d-e25f-447c-bbac-ab0eab1350a3,2024-10-05,Home & Kitchen,361.93,5.0,Credit Card,Cancelled,3.0
41d9ca08-6589-4b73-a468-17596bb6bb80,d89e0e67-1e55-434e-b9ff-16dcfdca8ca2,2024-11-12,Electronics,217.48,1.0,PayPal,Shipped,4.0
13c847da-6bac-4b15-bc50-23a3a8287771,64322c40-8269-4ac1-b595-5f59f68e87db,2023-10-16,Sports,210.84,3.0,Debit Card,Pending,1.0
d575de1f-2e77-4499-b93e-ebd97b617d15,e810bf59-f279-4e19-b6e5-3e94bfa25d69,2024-04-07,Clothing,396.4,3.0,Crypto,Pending,1.0
24930139-a051-4252-b519-2c1b228d9971,0ac25992-676f-4496-9afa-71d83f0c8f2e,2024-04-20,Sports,362.27,1.0,PayPal,Pending,2.0
b79ef7e3-1486-4424-b9a5-af466a250fdf,25201ab2-c3df-4cec-84a0-a23ab8351dc8,2023-11-21,Books,350.14,5.0,Crypto,Pending,3.0
bceb5dab-ee71-4d29-b653-2568b06c97ac,3f9c2cdf-1813-40d2-b110-189fd4a049c0,2024-03-09,Sports,334.76,1.0,Credit Card,Pending,4.0
0bf29768-2536-4961-88ae-a0268d113135,cca51f50-702c-480e-b62d-a85e30d92543,2023-11-05,Electronics,393.95,4.0,Crypto,Pending,3.0
518bf7ac-5d25-4e00-83fe-273e95d9759f,7ed317be-cb1a-4685-9374-0468d12cd58c,2023-03-06,Clothing,239.25,1.0,Gift Card,Delivered,1.0
11147d70-12cc-4193-a346-f8709c9b1798,ef54dd67-4b93-4441-84af-03bf9490f4d7,2024-12-20,Sports,114.89,3.0,PayPal,Shipped,1.0
9cdec949-5892-4ae3-ac24-5bedea03e693,4d1349ef-4226-431f-943b-529eaffd60ad,2024-10-29,Electronics,219.37,1.0,Crypto,Delivered,3.0
2f7ec58b-da0b-43d7-8a25-a4c7cd5f19ff,c4b0fce0-b9ed-440c-ad43-528e699523e4,2025-02-09,Sports,143.89,3.0,Debit Card,Pending,3.0
37696d9c-7eee-4eb7-bb95-9b6b9c66259c,541096db-0d69-4997-bd5f-e7087cca0afb,2024-01-04,Electronics,394.97,2.0,Debit Card,Pending,4.0
7834e1fe-9b94-4937-8111-74dcd768a1cb,e7ca7f26-2871-4912-a3e7-a87a3f1d4d61,2023-11-10,Sports,298.23,1.0,Gift Card,Shipped,1.0
cdbf1e8e-b2be-4d84-ab40-59fb291c5139,de00c331-f3d0-433a-aa4c-a66497951d5f,2023-04-02,Books,254.85844200897483,1.0,Credit Card,Shipped,1.0
2b24dde3-a90e-47bb-bb7e-68f80fa50394,202c7845-08b0-45dd-aa9f-f306a2b32fe4,2024-08-25,Sports,170.28,3.0,PayPal,Shipped,2.0
ba17a07a-b893-40a1-bb80-8aff647c9076,417d27d0-08e7-4d4c-afbf-b50836626fc6,2023-11-04,Home & Kitchen,404.35,1.0,Gift Card,Pending,2.0
37cdbe33-ed7c-4f79-af40-658421207586,b9069b6b-68f3-4c89-ad03-cdf47193b99e,2023-07-10,Books,254.85844200897483,1.0,Gift Card,Pending,4.0
3a0a0723-da92-4df2-b0d9-5c39f8b98893,74582498-2788-4212-8b17-75449db68a51,2024-06-18,Electronics,359.08,1.0,Debit Card,Delivered,3.0
89a7facb-4889-4798-8f32-a59c351290bc,768007ce-0484-46e2-b3db-2a5546d5b93b,2024-03-29,Clothing,322.98,1.0,Crypto,Shipped,3.0
740cef66-8901-4307-8eb5-eae76fc1dcad,71fc3ebc-03e3-4885-9afc-39b4e65c83c8,2024-08-06,Sports,433.27,3.0,Debit Card,Pending,3.0
ea6ec3ad-ef82-4afa-b9b8-ef05ccf1f130,2dc9b7bd-ff87-4786-9ab6-eb2d9b4c6451,2023-07-15,Home & Kitchen,294.99,1.0,Debit Card,Delivered,3.0
c9795b29-7a62-4c3b-9422-eaa264d26828,9eee9476-27e0-4ede-8406-78e61149a8cf,2023-04-18,Sports,16.03,4.0,Credit Card,Delivered,3.0
34961124-31f5-4400-b3c6-10d8f1a20b29,6ec61858-dc14-4c83-af9c-d0ab4cdcd9ef,2023-10-20,Home & Kitchen,391.23,3.0,Debit Card,Shipped,3.0
9253544d-997e-41e5-b5db-e097a68022c3,e6d20e46-04f1-4c70-9359-a596af7abf5e,2023-10-02,Books,226.58,1.0,Credit Card,Cancelled,1.0
6b2e2bc6-53bd-4082-8b01-f39d213377e8,c240adc5-f2c8-4d58-bfe2-a0013ffea60b,2023-10-26,Sports,40.16,2.0,Debit Card,Shipped,3.0
b4ba8852-581d-4ee8-9fdf-f3c1d55a56c9,5e913e45-8769-4247-b984-76bc44821562,2023-12-17,Books,457.6,3.0,Debit Card,Pending,3.0
1b9f1493-acbc-4cec-9dc3-489ee2ef8db1,9b56b943-efd7-49e2-8760-946df4db8b46,2023-06-23,Electronics,254.56300914739387,3.0,PayPal,Cancelled,3.0
f0ba8057-8ecb-45e6-8680-45ff3d8a3dee,272f23ba-0483-4de5-8e29-105915f63d8d,2023-09-23,Electronics,455.77,2.0,Credit Card,Delivered,4.0
d5120f93-92fa-4d2c-95af-fcfbfc0b6175,310c74ff-7c46-4eec-b3f6-3fdd8419e022,2023-03-08,Home & Kitchen,254.56300914739387,3.0,Credit Card,Pending,1.0
4866fe44-cb65-48f3-bc0b-ba0bb60373c8,ff14e157-c427-43f0-bab0-ee0a784c2007,2023-03-17,Electronics,413.52,5.0,Debit Card,Delivered,2.0
6af05d66-2c61-4e3e-a1bf-6b27c4bf0be1,7a837d6c-1e51-4b31-9462-954433bf08ec,2024-09-09,Home & Kitchen,105.05,2.0,Gift Card,Pending,3.0
9fd465b8-2f03-4c34-a2bd-3257323284e1,3c5748a9-932f-479e-851a-46025c3ddfae,2023-12-18,Sports,365.12,5.0,Gift Card,Delivered,2.0
72368c0a-87db-46fc-9ce4-f0ad77c45ff0,78913ec5-ba55-4fd3-87d0-d9beac783abf,2024-01-13,Electronics,117.4,5.0,Debit Card,Shipped,3.0
789e93e3-9fe0-47e0-8c7f-4ec47d2f9afe,641f1893-4581-45fe-8510-372a48e03588,2024-10-22,Home & Kitchen,89.28,2.0,Debit Card,Delivered,2.0
3393ea0d-9aaf-4224-849e-e4495a174893,11f0536a-69fb-4150-9293-6de033f721af,2024-11-07,Clothing,173.03,5.0,Gift Card,Cancelled,5.0
3d1e2642-4371-4569-8845-909c10293073,63e3a4c3-cd6f-4a35-8e28-01cf5ab88c9d,2024-06-11,Home & Kitchen,128.55,5.0,Crypto,Pending,3.0
47419a19-2214-42e4-8299-91635255beb5,bb8a7c73-6ea4-468a-ad23-ab5f6979d7c0,2023-05-31,Clothing,427.06,2.0,Credit Card,Shipped,4.0
a25805d8-0558-47c4-8a79-7fd1754834e9,00b9358e-e988-4de2-a5b8-c5ec25b035c5,2024-02-21,Clothing,302.83,5.0,PayPal,Delivered,3.0
